"","Year","Region","Location","Area","Site","Latitude","Longitude","CaptureDate","CaptureTime","Species","Bander","Scribe","BandSize","MetalIn","FlagColorIn","FlagCodeIn","UpperLeftIn","LowerLeftIn","UpperRightIn","LowerRightIn","MetalOut","FlagColorOut","FlagCodeOut","UpperLeftOut","LowerLeftOut","UpperRightOut","LowerRightOut","TrackerType1","TrackerStatus1","TrackerID1","TrackerType2","TrackerStatus2","TrackerID2","Disposition","Status","Condition","AgeID","HowAged","FieldSex","CHDSex","HowSex","Culmen","CulmenDepth","CulmenWidth","NaresTip","TotalHead","TarsusDiagonal","Wing","p10","p10Exposed","Fat","Weight","CaptureMethod","NestBroodID","ChickAgeType","ChickHatchDate","ChickAge","FeatherCollected","FeatherType","Blood","BloodQuantity","BloodUse","OtherTests","comments.Tot.Tarsus.Covert.p10_length.Covert.p10_exposed.Weight.Cone_wt.RECAPBTWYR.RECAPWINYR.PHOTOS.MATE.MATE_ATTEND.BROOD_SIZE.REL_STATUS.ffm_p1.ffm_p2.ffm_p3.ffm_p4.ffm_p5.ffm_p6.ffm_p7.ffm_p8.ffm_p9.ffm_p10.ffm_s1.ffm_s2.ffm_s3.ffm_s4.ffm_s5.ffm_s6.ffm_s7.ffm_s8.ffm_s9.ffm_s10.tfm_1.tfm_2.tfm_3.tfm_4.tfm_5.tfm_6.bm_head.bm_neck.bm_back.bm_brst.bm_abd.blood_dna.blood_rna"
"51",2011,5,"NOME","TELLER RD","34 MI",64.82462,-166.04207,"6/22/2011","","REKN","JAJ","",2,"123233904","FELG","6JH","FELG",,"GEO","M","123233904","FELG","6JH","FELG","","Y","M","GEO","Removed","","","","","R","301","7","AHY","PL","M","","BO",,,,,,,,,,1,,"NetGun","","","",,"N","","N","0","","","GPS location is not precise, GEO REMOVED||||||Y|N||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|2|0|N|"
"52",2011,5,"NOME","TELLER RD","Tombstone",64.93357,-166.20904,"6/22/2011","","BADE","","",,"","","","",,"","","123233939","","","","","","","","","","","","","1","","","","","U","","IC",,,,,,,,,,,,"","","","",,"","","N","","","","GPS location is not precise|||||||||||||||||||||||||||||||||||||||||||||"
"53",2011,5,"NOME","TELLER RD","Tombstone",64.93802,-166.21104,"6/22/2011","","REKN","NRH","",2,"","","","",,"","","123233940","","","","","","M","","","","","","","1","300","7","L","NF","U","","IC",13.7,,,,34.6,27.5,,,,,13.6,"Hand","","Known","6/20/2011",2,"N","","N","","","","2 DO"
"54",2011,5,"NOME","TELLER RD","Tombstone",64.93802,-166.21104,"6/22/2011","","REKN","NRH","",2,"","","","",,"","","123233941","","","","","","M","","","","","","","1","300","7","L","NF","U","","IC",12.9,,,,33.2,27.1,,,,,12.5,"Hand","","Known","6/20/2011",2,"N","","N","","","","2 DO"
"55",2011,5,"NOME","TELLER RD","37 MI",64.85398,-166.08487,"6/24/2011","","REKN","JAJ","",,"","","","",,"","","123233942","FELG","6KN","FELG","","GEO","M","GEO","New","","","","","1","319","7","AHY","PL","M","M","BO",34.8,7.4,4.6,,65.3,32,169,,,0,112.3,"Mist","","","",,"N","","Y","","DNA","","||||130.2|17.9|N|N||||3||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Y|"
"56",2011,5,"NOME","TELLER RD","37 MI",64.85398,-166.08487,"6/24/2011","","REKN","LHD","",2,"","","","",,"","","123233943","FELG","6KX","DB","","FELG","M","","","","","","","1","301","7","L","NF","U","","IC",15.4,,,,38.8,27.7,,6.1,0,,26.4,"Hand","","Estimated_by_p10","6/19/2011",4.6941331,"N","","N","","","",""
"57",2011,5,"NOME","TELLER RD","37 MI",64.85398,-166.08487,"6/24/2011","","REKN","LHD","",2,"","","","",,"","","123233944","FELG","6LH","DB","","FELG","M","","","","","","","1","301","7","L","NF","U","","IC",14.9,,,,38.5,27.1,,8.6,0,,24.9,"Hand","","Estimated_by_p10","6/18/2011",5.910528634,"N","","N","","","",""
"58",2011,5,"NOME","TELLER RD","37 MI",64.85398,-166.08487,"6/24/2011","","REKN","LHD","",2,"","","","",,"","","123233945","FELG","6LE","DB","","FELG","M","","","","","","","1","301","7","L","NF","U","","IC",15.2,,,,38.6,26.8,,6.9,0,,25,"Hand","","Estimated_by_p10","6/18/2011",5.113932677,"N","","N","","","",""
"59",2011,5,"NOME","TELLER RD","34 MI",64.81342,-165.97117,"6/26/2011","","REKN","LHD","",2,"","","","",,"","","123233946","FELG","6KP","FELG","","GEO","M","GEO","New","","","","","1","319","7","AHY","PL","M","M","BO",35.3,7.6,5.4,,65.1,35,174,,,,145,"Mist","","","",,"N","","Y","","DNA","","||||||N|N||||?||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|9|9|0|9|0|9|0|0|0|0|0|Y|"
"60",2011,5,"NOME","TELLER RD","34 MI",64.82264,-166.03972,"6/27/2011","","REKN","NRH","",2,"","","","",,"","","123233947","FELG","6LX","FELG","","GEO","M","GEO","New","","","","","1","319","7","AHY","PL","M","M","BO",37.8,7.3,5.9,,67.1,35.3,174,,,1,121.7,"Mist","","","",,"N","","Y","","DNA","","||||||N|N||||4||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Y|"
"61",2011,5,"NOME","TELLER RD","34 MI",64.81473,-165.93899,"6/27/2011","","REKN","JAJ","",2,"","","","",,"","","123233808","FELG","6CM","FELG","","GEO, DB","M","GEO","New","","","","","1","319","7","AHY","PL","U","","IC",34.7,6.4,4.6,,64,34.3,166,,,1,113,"Mist","","","",,"N","","Y","","DNA","","||||||N|N||||?||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Y|"
"62",2011,5,"NOME","TELLER RD","34 MI",64.81151,-165.95925,"6/27/2011","","REKN","JAJ","",2,"","","","",,"","","123233809","FELG","6CN","FELG","","GEO, DB","M","GEO","New","","","","","1","301","7","AHY","PL","U","","IC",32.3,7.2,5.1,,63.5,32.2,169,,,2,122.9,"Mist","","","",,"N","","N","0","","","||||||N|N||||3||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|N|"
"63",2011,5,"NOME","TELLER RD","34 MI",64.82264,-166.03972,"6/27/2011","","REKN","LHD","",2,"","","","",,"","","123233948","FELG","6LL","DB","","FELG","M","","","","","","","1","301","7","L","NF","U","","IC",15.3,,,,39.4,27.1,,8.3,1,,29.3,"Hand","","Estimated_by_p10","6/21/2011",5.777787186,"N","","N","","","",""
"64",2011,5,"NOME","TELLER RD","34 MI",64.82264,-166.03972,"6/27/2011","","REKN","LHD","",2,"","","","",,"","","123233949","FELG","6LM","DB","","FELG","M","","","","","","","1","301","7","L","NF","U","","IC",15.5,,,,39.5,27.8,,7.5,0,,23.4,"Hand","","Estimated_by_p10","6/21/2011",5.408189639,"N","","N","","","",""
"65",2011,5,"NOME","TELLER RD","34 MI",64.82264,-166.03972,"6/27/2011","","REKN","LHD","",2,"","","","",,"","","123233950","FELG","6LK","DB","","FELG","M","","","","","","","1","301","7","L","NF","U","","IC",16.7,,,,40.2,28.1,,10,0,,28.9,"Hand","","Estimated_by_p10","6/20/2011",6.494633344,"N","","N","","","",""
"66",2011,5,"NOME","TELLER RD","34 MI",64.82264,-166.03972,"6/27/2011","","REKN","LHD","",2,"","","","",,"","","123233951","FELG","6LJ","DB","","FELG","M","","","","","","","1","301","7","L","NF","U","","IC",15.3,,,,38.8,26,,5.1,0,,25.7,"Hand","","Estimated_by_p10","6/22/2011",4.113648451,"N","","N","","","",""
"67",2011,5,"NOME","TELLER RD","34 MI",64.82316,-166.03637,"6/30/2011","","REKN","LHD","",2,"","","","",,"","","123233954","FELG","6KU","FELG","","GEO","M","GEO","New","","","","","1","301","7","AHY","PL","M","M","BO",34.5,6.6,5.4,,65.1,34.9,171,,,2,146.2,"Mist","","","",,"N","","N","0","","","||||||N|N||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|N|"
"68",2011,5,"NOME","TELLER RD","Tombstone",64.93357,-166.20904,"6/30/2011","","REKN","JAJ","",2,"","","","",,"","","123233952","FELG","6KT","FELG","","GEO","M","GEO","New","","","","","1","301","7","AHY","PL","M","","BO",37.5,7.3,4.5,,68.8,34.7,172,,,0,133,"Mist","","","",,"N","","N","0","","","||||||N|N||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|N|"
"69",2011,5,"NOME","TELLER RD","Tombstone",64.93357,-166.20904,"6/30/2011","","REKN","LHD","",2,"","","","",,"","","123233953","FELG","6LV","DB","","FELG","M","","","","","","","1","301","7","L","NF","U","","IC",19.5,,,15.2,45.3,30.5,,23.9,6.7,,46.2,"Hand","","Estimated_by_p10","6/19/2011",10.74969871,"N","","N","","","","7 DO"
"70",2011,5,"NOME","TELLER RD","34 MI",64.812,-165.9544,"7/1/2011","","REKN","JAJ","",2,"","","","",,"","","123233955","FELG","6KV","FELG","","GEO","M","GEO","New","","","","","1","319","7","AHY","PL","M","M","BO",34.4,6.6,4.5,,63.5,35.1,168,,,1,123,"Mist","","","",,"N","","Y","","DNA","","DID NOT COMPLETELY STOP BLEEDING FROM L TARSUS (POST-BLOOD COLLECT)||||||N|N||||3||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Y|"
"71",2011,5,"NOME","TELLER RD","34 MI",64.81842,-165.99916,"7/1/2011","","REKN","LHD","",2,"","","","",,"","","123233960","FELG","6LC","FELG","","GEO,DB","M","GEO","New","","","","","1","301","7","AHY","PL","M","M","BO",36.6,6.6,5.9,,65.7,34.9,168,,,2,138,"Mist","JAJ002","","",,"N","","N","0","","","||||||N|N||||3||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|N|"
"72",2011,5,"NOME","TELLER RD","34 MI",64.812,-165.9544,"7/1/2011","","REKN","LHD","",2,"","","","",,"","","123233958","","","DB","","","M","","","","","","","1","301","7","L","NF","U","M","IC",16.3,,,,39.4,28.8,,7.9,0.6,,25.4,"Hand","","Estimated_by_p10","6/25/2011",5.59598194,"N","","N","","","","4 DO"
"73",2011,5,"NOME","TELLER RD","Feather",64.84923,-165.93851,"7/1/2011","","REKN","LHD","",2,"123233924","FELG","6JX","FELG",,"GEO","M","123233924","FELG","6JX","FELG","","Y","M","GEO","Removed","","","","","R","301","7","AHY","PL","U","","IC",,,,,,,,,,2,134,"Mist","","","",,"N","","N","0","","","||||||Y|N||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|N|"
"74",2011,5,"NOME","TELLER RD","34 MI",64.812,-165.9544,"7/1/2011","","REKN","LHD","",2,"","","","",,"","","123233956","","","DB","","","M","","","","","","","1","301","7","L","NF","U","","IC",16,,,,38.6,29.8,,4.7,0,,23.3,"Hand","","Estimated_by_p10","6/27/2011",3.859514708,"N","","N","","","","4 DO"
"75",2011,5,"NOME","TELLER RD","34 MI",64.812,-165.9544,"7/1/2011","","REKN","LHD","",2,"","","","",,"","","123233957","","","DB","","","M","","","","","","","1","301","7","L","NF","U","","IC",15.6,,,,38.4,28.9,,6.6,0.4,,23.7,"Hand","","Estimated_by_p10","6/26/2011",4.960489178,"N","","N","","","","4 DO"
"76",2011,5,"NOME","TELLER RD","Feather",64.85256,-165.93388,"7/1/2011","","REKN","NRH","",2,"","","","",,"","","123233959","FELG","6LA","FELG","","DB","M","","","","","","","1","319","7","AHY","PL","U","","IC",36.4,7.2,5.2,,65,33.8,165,,,1,122.3,"Mist","","","",,"N","","Y","","DNA","","||||||N|N||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|2|0|0|0|Y|"
"77",2011,5,"NOME","TELLER RD","34 MI",64.81602,-166.0191,"7/4/2011","","REKN","LHD","",2,"","","","",,"","","123233964","FELG","6LU","FELG","","GEO","M","GEO","New","","","","","1","319","7","AHY","PL","U","M","IC",36.2,7,5.3,,65.5,34,171,,,1,112.7,"Mist","","","",,"N","","Y","","DNA","","||||||N|N||||3||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Y|"
"78",2011,5,"NOME","TELLER RD","Tombstone",64.93925,-166.2087,"7/4/2011","","REKN","LHD","",2,"","","","",,"","","123233961","","","DB","","","M","","","","","","","1","301","7","L","NF","U","","IC",16.1,,,,39.6,29,,10.2,0,,28.5,"Hand","","Estimated_by_p10","6/27/2011",6.573891123,"N","","N","","","",""
"79",2011,5,"NOME","TELLER RD","Tombstone",64.93925,-166.2087,"7/4/2011","","REKN","LHD","",2,"","","","",,"","","123233962","","","DB","","","M","","","","","","","1","301","7","L","NF","U","","IC",16.3,,,,40.5,29.3,,12.3,1.6,,29.4,"Hand","","Estimated_by_p10","6/26/2011",7.355556966,"N","","N","","","",""
"80",2011,5,"NOME","TELLER RD","Tombstone",64.93925,-166.2087,"7/4/2011","","REKN","LHD","",2,"","","","",,"","","123233963","","","DB","","","M","","","","","","","1","301","7","L","NF","U","","IC",16.8,,,,39.8,28.6,,10.8,1,,27.8,"Hand","","Estimated_by_p10","6/27/2011",6.806206257,"N","","N","","","",""
"81",2011,5,"NOME","TELLER RD","34 MI",64.81602,-166.0191,"7/4/2011","","REKN","JAJ","",2,"","","","",,"","","123233965","FELG","6LP","DB","M","FELG","M","","","","","","","1","301","7","L","NF","U","","IC",18.9,,,,48.9,32.1,,51,21.5,,52.2,"Hand","","Estimated_by_p10","6/17/2011",16.88685191,"N","","N","","","",""
"82",2011,5,"NOME","TELLER RD","34 MI",64.81602,-166.0191,"7/4/2011","","REKN","JAJ","",2,"","","","",,"","","123233966","FELG","6LN","DB","","FELG","M","","","","","","","1","301","7","L","NF","U","","IC",20.5,,,,50.3,31.5,,56.4,32.6,,69.6,"Hand","","Estimated_by_p10","6/15/2011",18.07453374,"N","","N","","","",""
"83",2011,5,"NOME","TELLER RD","34 MI",64.81602,-166.0191,"7/4/2011","","REKN","JAJ","",2,"","","","",,"","","123233967","FELG","6LT","DB","","FELG","M","","","","","","","1","301","7","L","NF","U","","IC",21,,,,50.3,32,,57.3,30,,72.1,"Hand","","Estimated_by_p10","6/15/2011",18.27473323,"N","","N","","","",""
"84",2011,5,"NOME","TELLER RD","34 MI",64.81347,-165.95788,"7/4/2011","","REKN","LHD","",2,"","","","",,"","","123233968","FELG","6CP","FELG","","GEO, DB","M","GEO","New","","","","","1","301","7","AHY","PL","U","","IC",34.6,6.8,5,,63.9,34.4,175,,,2,113.7,"Mist","","","",,"N","","N","0","","","CHICKS 2DO; PROB MATE OF SINGLE METAL FEMALE||||||N|N||||2||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|N|"
"85",2011,5,"NOME","TELLER RD","34 MI",64.81549,-165.98355,"7/7/2011","","REKN","LHD","",2,"123233960","FELG","6LC","FELG",,"GEO,DB","M","123233960","FELG","6LC","FELG","","DB","M","GEO","Removed","","","","","R","301","7","AHY","PL","M","M","BO",,,,,,,,,,,,"Mist","JAJ002","","",,"N","","N","0","","","GEO REMOVED||||||N|Y||||1|||||||||||||||||||||||||||||||||N|"
"86",2011,5,"NOME","TELLER RD","34 MI",64.81151,-165.95925,"7/7/2011","","REKN","JAJ","",2,"","","","",,"","","123233970","FELG","6CT","DB","","FELG","M","","","","","","","1","301","7","L","NF","U","","IC",17.8,,,,45.5,30.4,,34,13,,56,"Hand","","Estimated_by_p10","6/23/2011",13.15388173,"N","","N","","","",""
