"","Year","Region","Location","Area","Site","Latitude","Longitude","CaptureDate","CaptureTime","Species","Bander","Scribe","BandSize","MetalIn","FlagColorIn","FlagCodeIn","UpperLeftIn","LowerLeftIn","UpperRightIn","LowerRightIn","MetalOut","FlagColorOut","FlagCodeOut","UpperLeftOut","LowerLeftOut","UpperRightOut","LowerRightOut","TrackerType1","TrackerStatus1","TrackerID1","TrackerType2","TrackerStatus2","TrackerID2","Disposition","Status","Condition","AgeID","HowAged","FieldSex","CHDSex","HowSex","Culmen","CulmenDepth","CulmenWidth","NaresTip","TotalHead","TarsusDiagonal","Wing","p10","p10Exposed","Fat","Weight","CaptureMethod","NestBroodID","ChickAgeType","ChickHatchDate","ChickAge","FeatherCollected","FeatherType","Blood","BloodQuantity","BloodUse","OtherTests","comments.Tot.Tarsus.Covert.p10_length.Covert.p10_exposed.Weight.Cone_wt.RECAPBTWYR.RECAPWINYR.PHOTOS.MATE.MATE_ATTEND.BROOD_SIZE.REL_STATUS.ffm_p1.ffm_p2.ffm_p3.ffm_p4.ffm_p5.ffm_p6.ffm_p7.ffm_p8.ffm_p9.ffm_p10.ffm_s1.ffm_s2.ffm_s3.ffm_s4.ffm_s5.ffm_s6.ffm_s7.ffm_s8.ffm_s9.ffm_s10.tfm_1.tfm_2.tfm_3.tfm_4.tfm_5.tfm_6.bm_head.bm_neck.bm_back.bm_brst.bm_abd.blood_dna.blood_rna"
"168",2013,5,"NOME","TELLER RD","Tombstone",64.94184,-166.20691,"7/2/2013","","REKN","JAJ","",2,"","","","",,"","","122274313","","","DG","","","M","","","","","","","1","301","7","L","NF","U","","IC",,,,,,,,,,,,"Hand","6HX_brood","unknown","",,"N","","N","","","","chicks ca. 7 days old||||||N|N|||.|3|||||||||||||||||||||||||||||||||N|"
"169",2013,5,"NOME","TELLER RD","34 MI",64.82021,-165.99496,"7/3/2013","","REKN","LHD","",2,"123233960","FELG","6LC","FELG",,"DB","M","123233960","FELG","6HC","GEO, DG","","FELG","M","GEO","New","","","","","R","301","7","ASY","PL","M","M","BO",,,,,,,,,,0,105,"Mist","","","",,"N","","N","0","","","Was 6LC. No blood due to light weight, AI swab taken, no feathers, quite ematiated, keel prominent, very light, did not bleed due to poor body condition.||||||Y|N||.||1||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|N|"
"170",2013,5,"NOME","TELLER RD","34 MI",64.82017,-165.99486,"7/3/2013","","REKN","JAJ","",2,"","","","",,"","","122274314","","","DG","","","M","","","","","","","1","301","7","L","NF","U","","IC",,,,,,,,,,,,"Hand","6LC/HC_brood","unknown","",,"N","","N","","","","chick ca. 5 days old||||||N|N|||.|1|||||||||||||||||||||||||||||||||N|"
"171",2013,5,"NOME","TELLER RD","Feather",64.84157,-165.95537,"7/4/2013","","REKN","NRH","",2,"123233920","FELG","6JV","FELG",,"GEO","M","123233920","FELG","6HE","GEO, DG","","FELG","M","GEO","Replaced","","","","","R","301","7","ASY","PL","M","M","BO",,,,,,,,,,,,"Mist","","","",,"N","","N","0","","","Was 6JV. AI swab taken, but nothing else due to cold wind.||||||Y|N||.|||||||||||||||||||||||||||||||||||N|"
"172",2013,5,"NOME","TELLER RD","34 MI",64.81631,-165.93515,"7/6/2013","","REKN","NRH","",2,"123233917","FELG","6JP","FELG",,"DB","M","123233917","FELG","6HJ","GEO, DG","","FELG","M","GEO","New","","","","","R","301","7","ASY","PL","M","M","BO",,,,,,,,,,,105,"Mist","","","",,"N","","N","0","","","no blood due to light weight, Ai swab taken, flag CHANGED from 6JP to 6HJ||||||Y|N||.|917|2|||||||||||||||||||||||||||||||||N|"
"173",2013,5,"NOME","TELLER RD","34 MI",64.81423,-165.94894,"7/6/2013","","REKN","LHD","",2,"123233955","FELG","6KV","FELG",,"DB","M","123233955","FELG","6HV","GEO, DG","","FELG","M","GEO","New","","","","","R","301","7","ASY","PL","M","M","BO",,,,,,,,,,2,110,"NetGun","","","",,"N","","N","0","","","Was 6KV. AI swab taken, but nothing else due to long duration of capture time. When released, flew out of sight away from chick. Birds not reunited yet when we had finished packing up (~8min). Bird later seen reunited with chick by JAJ.||||||Y|N||.|955|1||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|N|"
"174",2013,5,"NOME","TELLER RD","34 MI",64.81423,-165.94894,"7/6/2013","","REKN","NRH","",2,"","","","",,"","","122274315","","","DG","","","M","","","","","","","1","301","7","L","NF","U","","IC",,,,,,,,,,,,"Hand","6KV/HV_brood","unknown","",,"N","","N","","","","chick ca. 5 days old||||||N|N|||.|1|||||||||||||||||||||||||||||||||N|"
"175",2013,5,"NOME","TELLER RD","34 MI",64.81621,-165.94385,"7/6/2013","","REKN","JAJ","",2,"","","","",,"","","122274316","FELG","6HH","GEO, DG","","FELG","M","GEO","New","","","","","1","301","7","AHY","PL","U","","IC",35.1,6.5,4.9,25.6,63.4,34.7,166,,,0,110,"Mist","","","",,"Y","","N","0","","","No blood due to light weight, but AI swab taken. Likely bird from JAJ001 (?).||||||N|N||.|316|2||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|N|"
"176",2013,5,"NOME","TELLER RD","34 MI",64.81631,-165.93515,"7/6/2013","","REKN","LHD","",2,"","","","",,"","","122274317","","","DG","","","M","","","","","","","1","301","7","L","NF","U","","IC",,,,,,,,,,,,"Hand","6HJ/JP_brood","unknown","",,"N","","N","","","","chicks ca. 5 days old||||||N|N|||.|2|||||||||||||||||||||||||||||||||N|"
"177",2013,5,"NOME","TELLER RD","34 MI",64.81631,-165.93515,"7/6/2013","","REKN","LHD","",2,"","","","",,"","","122274318","","","DG","","","M","","","","","","","1","301","7","L","NF","U","","IC",,,,,,,,,,,,"Hand","6HJ/JP_brood","unknown","",,"N","","N","","","","chicks ca. 5 days old||||||N|N|||.|2|||||||||||||||||||||||||||||||||N|"
