"","Year","Region","Location","Area","Site","Latitude","Longitude","CaptureDate","CaptureTime","Species","Bander","Scribe","BandSize","MetalIn","FlagColorIn","FlagCodeIn","UpperLeftIn","LowerLeftIn","UpperRightIn","LowerRightIn","MetalOut","FlagColorOut","FlagCodeOut","UpperLeftOut","LowerLeftOut","UpperRightOut","LowerRightOut","TrackerType1","TrackerStatus1","TrackerID1","TrackerType2","TrackerStatus2","TrackerID2","Disposition","Status","Condition","AgeID","HowAged","FieldSex","CHDSex","HowSex","Culmen","CulmenDepth","CulmenWidth","NaresTip","TotalHead","TarsusDiagonal","Wing","p10","p10Exposed","Fat","Weight","CaptureMethod","NestBroodID","ChickAgeType","ChickHatchDate","ChickAge","FeatherCollected","FeatherType","Blood","BloodQuantity","BloodUse","OtherTests","comments.Tot.Tarsus.Covert.p10_length.Covert.p10_exposed.Weight.Cone_wt.RECAPBTWYR.RECAPWINYR.PHOTOS.MATE.MATE_ATTEND.BROOD_SIZE.REL_STATUS.ffm_p1.ffm_p2.ffm_p3.ffm_p4.ffm_p5.ffm_p6.ffm_p7.ffm_p8.ffm_p9.ffm_p10.ffm_s1.ffm_s2.ffm_s3.ffm_s4.ffm_s5.ffm_s6.ffm_s7.ffm_s8.ffm_s9.ffm_s10.tfm_1.tfm_2.tfm_3.tfm_4.tfm_5.tfm_6.bm_head.bm_neck.bm_back.bm_brst.bm_abd.blood_dna.blood_rna"
"11",2010,5,"NOME","TELLER RD","34 MI",64.81738,-166.0181,"6/22/2010","","REKN","JAJ","",2,"","","","",,"","","123233904","FELG","6JH","FELG","","GEO","M","GEO","New","","","","","1","319","7","AHY","PL","M","","BO",31.6,,,,62.3,33.4,162,,,0,114,"Mist","JAJ002","","",,"Y","p6 cov","Y","","DNA","","||||140|26|N|N|Y|902|.|U||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Y|"
"12",2010,5,"NOME","TELLER RD","Tombstone",64.94591,-166.20604,"6/25/2010","","REKN","JAJ","",2,"","","","",,"","","123233905","FELG","6JJ","FELG","","GEO","M","GEO","New","","","","","1","319","7","AHY","PL","M","","BO",36.1,6.5,4.4,,66.9,35.9,170,,,0,126,"Mist","","","",,"Y","p6 cov","Y","","DNA","","||||152|26|N|N|Y|.|.|4||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Y|"
"13",2010,5,"NOME","TELLER RD","Barrel",64.70957,-165.76433,"6/26/2010","","REKN","LHD","",2,"","","","",,"","","123233906","FELG","6JK","FELG","","GEO","","GEO","New","","","","","1","319","7","AHY","PL","U","","IC",35.8,7,5.4,,65.5,33.5,174,,,1,126,"Mist","AJ001","","",,"Y","p6 cov","Y","","DNA","","||||150|24|N|N|Y|907|.|2||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Y|"
"14",2010,5,"NOME","TELLER RD","Barrel",64.70957,-165.76433,"6/26/2010","","REKN","JAJ","",2,"","","","",,"","","123233907","FELG","6JL","FELG","","GEO","","GEO","New","","","","","1","319","7","AHY","PL","U","","IC",38.3,6.9,5,,70.6,35.4,171,,,0,136,"Mist","AJ001","","",,"Y","p6 cov","Y","","DNA","","||||160|24|N|N|Y|906|.|2||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Y|"
"15",2010,5,"NOME","TELLER RD","34 MI",64.822,-166.03795,"6/28/2010","","REKN","JAJ","",2,"","","","",,"","","83273501","","","","","","M","","","","","","","F","---","4","AHY","PL","U","","IC",32.4,6.5,4.7,,64.5,34.5,171,,,0,112,"Collected","","","",,"Y","p6 cov","Y","","DNA","","Bird was collected||||||Y|N|Y|.|.|4||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Y|"
"16",2010,5,"NOME","TELLER RD","Tombstone",64.94067,-166.20677,"6/28/2010","","REKN","LHD","",2,"","","","",,"","","123233908","","","","","","M","","","","","","","1","300","7","L","NF","U","","IC",,,,,,,,,,,,"","","","",,"N","","N","0","","","||||||N|N|N|.|905|.||||||||||||||||||||||||||||||||||"
"17",2010,5,"NOME","TELLER RD","34 MI",64.81297,-165.96692,"6/30/2010","","REKN","LHD","",2,"","","","",,"","","123233917","FELG","6JP","FELG","","GEO","M","GEO","New","","","","","1","319","7","AHY","PL","M","","BO",34.5,6.6,5.3,,62.9,32.4,169,,,1,118,"Mist","","","",,"Y","p6 cov","Y","","DNA","","||||138|20|N|N|Y|.||2||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Y|"
"18",2010,5,"NOME","TELLER RD","34 MI",64.81516,-165.99271,"6/30/2010","","REKN","JAJ","",2,"","","","",,"","","123233916","FELG","6JN","FELG","","GEO","M","GEO","New","","","","","1","319","7","AHY","PL","U","M","IC",35.6,6.7,4.6,,65.9,32.8,168,,,1,130,"Mist","","","",,"Y","p6 cov","Y","","DNA","","||||150|20|N|N|Y|.||2||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Y|"
"19",2010,5,"NOME","TELLER RD","34 MI",64.822,-166.03795,"6/30/2010","","REKN","LHD","",2,"","","","",,"","","123233912","","","","","","M","","","","","","","1","300","7","L","NF","U","","IC",22.6,,,,49,32.2,,39.4,16.1,,90,"Hand","","Estimated_by_p10","6/15/2010",14.35763855,"Y","contour","N","","","",""
"20",2010,5,"NOME","TELLER RD","34 MI",64.822,-166.03795,"6/30/2010","","REKN","LHD","",2,"","","","",,"","","123233913","","","","","","M","","","","","","","1","300","7","L","NF","U","","IC",22.5,,,,49.5,33.1,,43.2,19.1,,91,"Hand","","Estimated_by_p10","6/14/2010",15.18937056,"Y","contour","N","","","",""
"21",2010,5,"NOME","TELLER RD","34 MI",64.822,-166.03795,"6/30/2010","","REKN","LHD","",2,"","","","",,"","","123233914","","","","","","M","","","","","","","1","300","7","L","NF","U","","IC",21.4,,,,47.3,30.2,,42.1,15,,88,"Hand","","Estimated_by_p10","6/15/2010",14.94940281,"Y","contour","N","","","",""
"22",2010,5,"NOME","TELLER RD","34 MI",64.8166,-165.99762,"6/30/2010","","REKN","LHD","",2,"","","","",,"","","123233915","FELG","6JM","FELG","","GEO","M","GEO","New","","","","","1","319","7","AHY","PL","U","","IC",36.7,7,4.8,,66.9,31.5,169,,,1,125,"Mist","","","",,"Y","p6 cov","Y","","DNA","","||||145|20|N|N|Y|.||3||||||||||||||||||||||||||||||||0|Y|"
"23",2010,5,"NOME","TELLER RD","34 MI",64.81546,-165.93517,"7/1/2010","","REKN","LHD","",2,"","","","",,"","","123233918","FELG","6JT","FELG","","GEO","M","GEO","New","","","","","1","319","7","AHY","PL","M","","BO",33.1,6.9,5,,63,33.7,175,,,2,130,"Mist","","","",,"Y","p6 cov","Y","","DNA","","||||150|20|N|N|Y|.||3||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Y|"
"24",2010,5,"NOME","TELLER RD","Feather",64.8454,-165.94756,"7/1/2010","","REKN","JAJ","",2,"","","","",,"","","123233920","FELG","6JV","FELG","","GEO","M","GEO","New","","","","","1","319","7","AHY","PL","U","M","IC",34.6,7,4.9,,64,34.3,170,,,0,120,"Mist","","","",,"Y","p6 cov","Y","","DNA","","||||140|20|N|N|Y|.||5||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Y|"
"25",2010,5,"NOME","TELLER RD","34 MI",64.81645,-165.93121,"7/1/2010","","REKN","LHD","",2,"","","","",,"","","123233919","FELG","6JU","FELG","","GEO","M","GEO","New","","","","","1","319","7","AHY","PL","U","","IC",32.8,6.8,5.2,,63.2,33.6,173,,,1,120,"Mist","","","",,"Y","p6 cov","Y","","DNA","","||||140|20|N|N|Y|.||2||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Y|"
"26",2010,5,"NOME","TELLER RD","Feather",64.8454,-165.94756,"7/1/2010","","REKN","LHD","",2,"","","","",,"","","123233921","","","","","","M","","","","","","","1","300","7","L","NF","U","","IC",18.9,,,,,31.5,,22.5,6.7,,48,"Hand","","Estimated_by_p10","6/20/2010",10.3897183,"N","","N","","","",""
"27",2010,5,"NOME","TELLER RD","Feather",64.8454,-165.94756,"7/1/2010","","REKN","LHD","",2,"","","","",,"","","123233922","","","","","","M","","","","","","","1","300","7","L","NF","U","","IC",19.2,,,,,31,,25,7.5,,47,"Hand","","Estimated_by_p10","6/19/2010",11.0266301,"Y","contour","N","","","",""
"28",2010,5,"NOME","TELLER RD","Feather",64.8454,-165.94756,"7/1/2010","","REKN","LHD","",2,"","","","",,"","","123233923","","","","","","M","","","","","","","1","300","7","L","NF","U","","IC",20.1,,,,,30.3,,25.5,7.9,,52,"Hand","","Estimated_by_p10","6/19/2010",11.15094693,"Y","contour","N","","","",""
"29",2010,5,"NOME","TELLER RD","Feather",64.84547,-165.94514,"7/1/2010","","REKN","LHD","",2,"","","","",,"","","123233924","FELG","6JX","FELG","","GEO","M","GEO","New","","","","","1","319","7","AHY","PL","U","","IC",32.8,6.5,4.8,,62.5,34,170,,,1,120,"Mist","","","",,"Y","p6 cov","Y","","DNA","","||||140|20|N|N|Y|.|.|4||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Y|"
"30",2010,5,"NOME","TELLER RD","Feather",64.84547,-165.94514,"7/1/2010","","REKN","JAJ","",2,"","","","",,"","","123233925","","","","","","M","","","","","","","1","300","7","L","NF","U","","IC",16.4,,,,,31.7,,30.2,4.9,,45,"Hand","","Estimated_by_p10","6/18/2010",12.28020742,"N","","N","","","",""
"31",2010,5,"NOME","TELLER RD","Feather",64.84547,-165.94514,"7/1/2010","","REKN","JAJ","",2,"","","","",,"","","123233926","","","","","","M","","","","","","","1","300","7","L","NF","U","","IC",15.9,,,,,30.5,,24.9,2.4,,39,"Hand","","Estimated_by_p10","6/19/2010",11.00165336,"N","","N","","","",""
"32",2010,5,"NOME","TELLER RD","Feather",64.84547,-165.94514,"7/1/2010","","REKN","JAJ","",2,"","","","",,"","","123233927","","","","","","M","","","","","","","1","300","7","L","NF","U","","IC",15.8,,,,,29.2,,22,3.8,,39,"Hand","","Estimated_by_p10","6/20/2010",10.25890492,"N","","N","","","",""
"33",2010,5,"NOME","TELLER RD","37 MI",64.85048,-166.08839,"7/3/2010","","REKN","JAJ","",2,"","","","",,"","","123233928","FELG","6JY","FELG","","GEO","M","GEO","New","","","","","1","319","7","AHY","PL","M","","BO",33.8,7.4,5.5,,65.2,33.2,170,,,0,112,"Mist","","","",,"Y","p6 cov and rects","Y","","DNA","","||||132|20|N|N|Y|.|.|1||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Y|"
"34",2010,5,"NOME","TELLER RD","Tombstone",64.94067,-166.20677,"7/3/2010","","REKN","LHD","",2,"","","","",,"","","123233909","","","","","","M","","","","","","","1","300","7","L","NF","U","","IC",20.8,,,,46.4,32.7,,30.9,10.2,,62,"Hand","","Estimated_by_p10","6/20/2010",12.44334356,"Y","scaps","N","","","",""
"35",2010,5,"NOME","TELLER RD","Tombstone",64.94067,-166.20677,"7/3/2010","","REKN","LHD","",2,"","","","",,"","","123233910","","","","","","M","","","","","","","1","300","7","L","NF","U","","IC",19.8,,,,45.6,32.2,,30.2,8.2,,54,"Hand","","Estimated_by_p10","6/20/2010",12.28020742,"N","","N","","","",""
"36",2010,5,"NOME","TELLER RD","Tombstone",64.94067,-166.20677,"7/3/2010","","REKN","LHD","",2,"","","","",,"","","123233911","","","","","","M","","","","","","","1","300","7","L","NF","U","","IC",19.1,,,,45.6,32.5,,27.9,6.5,,60,"Hand","","Estimated_by_p10","6/21/2010",11.73568189,"N","","N","","","",""
"37",2010,5,"NOME","TELLER RD","Knob",64.58521,-165.56281,"7/3/2010","","REKN","LHD","",2,"","","","",,"","","123233929","FELG","6KA","FELG","","GEO","M","GEO","New","","","","","1","319","7","AHY","PL","U","","IC",36.5,6.5,4.8,,66.6,34.2,170,,,1,115,"Mist","","","",,"Y","p6 cov","Y","","DNA","","||||135|20|N|N|Y|.|.|1||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Y|"
"38",2010,5,"NOME","TELLER RD","Knob",64.58521,-165.56281,"7/3/2010","","REKN","JAJ","",2,"","","","",,"","","123233930","","","","","","M","","","","","","","1","319","7","L","NF","U","","IC",18.4,,,,45,31.4,,19.5,10,,50,"Hand","","Estimated_by_p10","6/23/2010",9.584254968,"Y","contour","Y","","DNA","",""
"39",2010,5,"NOME","TELLER RD","Knob",64.58663,-165.5625,"7/3/2010","","REKN","JAJ","",2,"","","","",,"","","123233931","FELG","6KC","FELG","","GEO","M","GEO","New","","","","","1","319","7","AHY","PL","U","","IC",35.6,7,5.5,,65.8,33.6,169,,,0,110,"Mist","","","",,"Y","p6 cov","Y","","DNA","","||||130|20|N|N|Y|.|.|1||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Y|"
"40",2010,5,"NOME","TELLER RD","Knob",64.58663,-165.5625,"7/3/2010","","REKN","JAJ","",2,"","","","",,"","","123233932","FELG","6KE","FELG","","Y","M","","","","","","","1","319","7","L","NF","U","","IC",22.3,,,,51.4,33.2,,58.4,31.3,,,"Hand","","Estimated_by_p10","6/14/2010",18.52055064,"Y","contour","Y","","DNA","",""
